Entry_Date,Exit_Date,Regime,Lots,CE_Entry,PE_Entry,Straddle_Entry,CE_Exit,PE_Exit,Straddle_Exit,Gross_PnL,Taxes,Slippage_Cost,Net_PnL,Equity,Reason,Peak,Drawdown_Pct
2024-03-15 11:50:00,2024-03-15 12:20:00,YELLOW,2,158.8,157.4,316.36,164.62,153.12,317.74,179.78,137.14,41.22,42.64,1333775.96,TIME_OUT,1346533.75,0.95
2024-03-15 12:30:00,2024-03-15 13:00:00,YELLOW,2,166.85,149.45,316.46,162.32,146.83,309.15,-950.66,135.37,40.66,-1086.04,1332689.92,TIME_OUT,1346533.75,1.03
2024-03-15 13:55:00,2024-03-15 14:25:00,GREEN,4,160.3,139.55,300.0,156.82,137.73,294.55,-1416.29,214.99,77.29,-1631.28,1331058.64,TIME_OUT,1346533.75,1.15
2024-03-15 14:35:00,2024-03-15 15:05:00,GREEN,4,152.35,142.0,294.5,157.77,129.74,287.51,-1817.66,211.23,75.66,-2028.89,1329029.75,TIME_OUT,1346533.75,1.3
2024-03-18 09:55:00,2024-03-18 10:25:00,YELLOW,2,144.35,138.25,282.74,152.42,128.79,281.21,-199.16,127.01,36.66,-326.17,1328703.58,TIME_OUT,1346533.75,1.32
2024-03-18 10:40:00,2024-03-18 11:10:00,YELLOW,2,143.0,130.8,273.94,140.43,127.64,268.07,-763.23,123.62,35.23,-886.85,1327816.73,TIME_OUT,1346533.75,1.39
2024-03-18 13:55:00,2024-03-18 14:25:00,YELLOW,2,151.45,106.1,257.68,147.33,106.4,253.72,-514.24,119.41,33.24,-633.65,1327183.08,TIME_OUT,1346533.75,1.44
2024-03-18 14:50:00,2024-03-18 15:10:00,YELLOW,2,133.15,111.6,244.87,131.43,113.99,245.43,72.13,116.71,31.87,-44.58,1327138.5,EOD,1346533.75,1.44
2024-03-19 13:00:00,2024-03-19 13:30:00,YELLOW,3,131.5,92.9,224.51,121.94,98.6,220.54,-774.64,141.41,43.39,-916.05,1326222.45,TIME_OUT,1346533.75,1.51
2024-03-19 13:35:00,2024-03-19 14:05:00,YELLOW,3,123.3,96.85,220.26,130.13,91.25,221.39,220.19,141.18,43.06,79.01,1326301.46,TIME_OUT,1346533.75,1.5
2024-03-19 14:30:00,2024-03-19 15:00:00,GREEN,6,102.05,110.3,212.46,97.75,111.44,209.2,-1271.72,225.81,82.22,-1497.53,1324803.93,TIME_OUT,1346533.75,1.61
2024-03-20 11:05:00,2024-03-20 11:35:00,YELLOW,3,105.55,77.7,183.34,85.21,91.25,176.46,-1341.58,123.01,35.08,-1464.59,1323339.34,TIME_OUT,1346533.75,1.72
2024-03-20 12:30:00,2024-03-20 13:00:00,GREEN,8,96.35,70.7,167.13,94.6,88.96,183.56,8540.82,250.24,91.18,8290.58,1331629.92,TIME_OUT,1346533.75,1.11
2024-03-20 13:30:00,2024-03-20 14:00:00,YELLOW,4,75.2,80.85,156.13,96.4,74.36,170.76,3805.5,141.74,42.5,3663.76,1335293.68,TIME_OUT,1346533.75,0.83
2024-03-20 14:45:00,2024-03-20 15:04:00,YELLOW,4,79.65,69.6,149.32,100.85,77.71,178.56,7601.37,143.92,42.63,7457.45,1342751.12,TARGET,1346533.75,0.28
2024-03-22 11:05:00,2024-03-22 11:35:00,GREEN,4,178.6,101.0,279.74,166.37,109.45,275.81,-1021.22,204.13,72.22,-1225.35,1341525.77,TIME_OUT,1346533.75,0.37
2024-03-22 12:05:00,2024-03-22 12:35:00,GREEN,5,158.1,112.35,270.59,154.42,113.14,267.57,-981.2,237.35,87.45,-1218.55,1340307.22,TIME_OUT,1346533.75,0.46
2024-03-22 12:40:00,2024-03-22 13:10:00,GREEN,5,155.5,113.4,269.03,166.62,101.3,267.92,-363.5,237.23,87.25,-600.74,1339706.48,TIME_OUT,1346533.75,0.51
2024-03-22 13:20:00,2024-03-22 13:50:00,GREEN,5,173.35,95.15,268.63,163.92,99.3,263.22,-1760.18,234.73,86.43,-1994.9,1337711.58,TIME_OUT,1346533.75,0.66
2024-03-22 13:55:00,2024-03-22 14:25:00,GREEN,5,172.85,90.35,263.33,182.61,82.36,264.97,531.65,234.62,85.85,297.04,1338008.62,TIME_OUT,1346533.75,0.63
2024-03-26 10:20:00,2024-03-26 10:50:00,GREEN,5,160.35,74.6,235.07,138.18,78.61,216.79,-5939.68,204.3,73.43,-6143.98,1331864.64,TIME_OUT,1346533.75,1.09
2024-03-26 11:05:00,2024-03-26 11:35:00,GREEN,6,132.65,82.5,215.26,142.08,75.21,217.29,793.15,231.47,84.35,561.68,1332426.32,TIME_OUT,1346533.75,1.05
2024-03-26 11:50:00,2024-03-26 12:20:00,YELLOW,3,143.0,73.85,216.96,131.23,78.96,210.19,-1318.9,137.33,41.65,-1456.23,1330970.09,TIME_OUT,1346533.75,1.16
2024-03-26 12:25:00,2024-03-26 12:55:00,GREEN,6,139.95,72.4,212.46,146.08,66.97,213.04,229.03,228.19,82.97,0.83,1330970.92,TIME_OUT,1346533.75,1.16
2024-03-26 13:10:00,2024-03-26 13:40:00,GREEN,6,152.9,63.0,216.01,137.98,70.31,208.3,-3007.74,226.07,82.74,-3233.81,1327737.12,TIME_OUT,1346533.75,1.4
2024-03-26 14:15:00,2024-03-26 14:45:00,GREEN,6,131.35,69.0,200.45,154.67,63.42,218.09,6879.88,228.56,81.62,6651.32,1334388.44,TIME_OUT,1346533.75,0.9
2024-03-27 11:20:00,2024-03-27 11:50:00,YELLOW,4,103.6,55.65,159.33,66.17,74.51,140.68,-4849.0,129.8,39.0,-4978.8,1329409.64,TIME_OUT,1346533.75,1.27
2024-03-27 12:15:00,2024-03-27 12:45:00,YELLOW,4,84.6,61.2,145.87,82.81,60.17,142.98,-752.55,128.68,37.55,-881.23,1328528.4,TIME_OUT,1346533.75,1.34
2024-03-27 12:50:00,2024-03-27 13:20:00,YELLOW,4,83.5,59.5,143.07,79.06,57.87,136.93,-1596.4,125.75,36.4,-1722.15,1326806.25,TIME_OUT,1346533.75,1.47
2024-03-27 13:25:00,2024-03-27 13:40:00,YELLOW,5,77.8,57.8,135.67,86.66,73.51,160.17,7963.17,155.98,48.07,7807.19,1334613.44,TARGET,1346533.75,0.89
2024-03-27 13:45:00,2024-03-27 13:59:00,YELLOW,5,66.8,68.45,135.32,84.76,70.91,155.67,6615.21,153.59,47.29,6461.62,1341075.06,TARGET,1346533.75,0.41
2024-03-27 14:00:00,2024-03-27 14:30:00,GREEN,10,61.0,68.9,129.96,88.61,47.53,136.13,4008.52,237.73,86.48,3770.78,1344845.85,TIME_OUT,1346533.75,0.13
2024-03-27 14:35:00,2024-03-27 14:42:00,YELLOW,5,86.25,46.5,132.82,89.41,63.22,152.62,6437.36,151.54,46.38,6285.83,1351131.68,TARGET,1351131.68,0.0
2024-03-27 14:45:00,2024-03-27 15:10:00,GREEN,10,87.6,44.95,132.62,84.96,42.58,127.54,-3302.05,229.87,84.55,-3531.92,1347599.76,EOD,1351131.68,0.26
2024-04-01 10:10:00,2024-04-01 10:40:00,GREEN,5,128.9,114.9,243.92,127.69,109.6,237.28,-2158.19,216.59,78.2,-2374.78,1345224.98,TIME_OUT,1351131.68,0.44
2024-04-01 10:50:00,2024-04-01 11:20:00,GREEN,5,123.85,110.5,234.47,118.24,112.24,230.48,-1294.3,211.26,75.55,-1505.57,1343719.41,TIME_OUT,1351131.68,0.55
2024-04-01 11:25:00,2024-04-01 11:55:00,GREEN,6,115.1,114.0,229.21,136.23,94.25,230.48,495.36,242.87,89.64,252.49,1343971.9,TIME_OUT,1351131.68,0.53
2024-04-01 12:00:00,2024-04-01 12:30:00,GREEN,6,115.5,109.5,225.11,112.64,111.49,224.14,-380.1,237.99,87.6,-618.09,1343353.81,TIME_OUT,1351131.68,0.58
2024-04-01 12:35:00,2024-04-01 13:05:00,GREEN,5,139.15,90.9,230.17,123.04,108.7,231.73,509.94,211.08,75.06,298.86,1343652.67,TIME_OUT,1351131.68,0.55
2024-04-01 13:15:00,2024-04-01 13:45:00,GREEN,6,126.15,100.15,226.41,128.64,93.4,222.04,-1705.95,236.98,87.45,-1942.93,1341709.74,TIME_OUT,1351131.68,0.7
2024-04-01 13:50:00,2024-04-01 14:20:00,GREEN,6,130.55,91.3,221.96,128.09,96.65,224.74,1082.89,237.63,87.11,845.26,1342555.0,TIME_OUT,1351131.68,0.63
2024-04-01 14:25:00,2024-04-01 14:55:00,GREEN,6,126.7,97.6,224.41,124.29,96.05,220.34,-1588.23,235.47,86.73,-1823.7,1340731.31,TIME_OUT,1351131.68,0.77
2024-04-01 15:00:00,2024-04-01 15:10:00,GREEN,6,124.3,95.75,220.16,123.04,93.95,216.99,-1235.74,232.42,85.24,-1468.16,1339263.15,EOD,1351131.68,0.88
2024-04-02 10:00:00,2024-04-02 10:30:00,GREEN,6,88.95,109.95,199.0,84.26,107.95,192.2,-2650.28,212.18,76.28,-2862.46,1336400.69,TIME_OUT,1351131.68,1.09
2024-04-02 10:40:00,2024-04-02 10:49:00,GREEN,7,104.95,87.25,192.3,106.1,110.74,216.84,11168.17,255.7,93.08,10912.47,1347313.16,TARGET,1351131.68,0.28
2024-04-02 11:05:00,2024-04-02 11:14:00,GREEN,7,86.6,98.25,184.94,108.9,98.85,207.75,10375.66,247.14,89.34,10128.52,1357441.68,TARGET,1357441.68,0.0
2024-04-02 11:20:00,2024-04-02 11:35:00,GREEN,7,86.1,96.6,182.79,110.24,97.7,207.95,11445.35,246.71,88.89,11198.65,1368640.32,TARGET,1368640.32,0.0
2024-04-02 11:40:00,2024-04-02 11:48:00,GREEN,7,85.6,95.7,181.39,107.75,96.55,204.3,10422.75,243.69,87.74,10179.06,1378819.38,TARGET,1378819.38,0.0
2024-04-02 11:50:00,2024-04-02 11:52:00,GREEN,7,85.35,95.15,180.59,109.4,95.25,204.65,10946.11,243.73,87.64,10702.37,1389521.76,TARGET,1389521.76,0.0
2024-04-02 11:55:00,2024-04-02 12:07:00,YELLOW,3,107.55,74.8,182.44,104.8,99.75,204.55,4310.77,131.61,37.73,4179.16,1393700.91,TARGET,1393700.91,0.0
2024-04-02 12:10:00,2024-04-02 12:28:00,GREEN,7,103.95,78.35,182.39,106.35,98.15,204.5,10058.48,244.11,88.02,9814.37,1403515.29,TARGET,1403515.29,0.0
2024-04-02 12:30:00,2024-04-02 12:33:00,GREEN,7,107.9,72.85,180.84,107.8,95.95,203.75,10423.0,243.15,87.49,10179.86,1413695.14,TARGET,1413695.14,0.0
2024-04-02 12:35:00,2024-04-02 12:38:00,GREEN,7,107.55,74.0,181.64,110.34,93.55,203.9,10127.04,243.47,87.71,9883.57,1423578.71,TARGET,1423578.71,0.0
2024-04-02 12:40:00,2024-04-02 13:10:00,GREEN,8,84.4,94.0,178.49,101.8,77.16,178.96,245.06,249.93,92.94,-4.86,1423573.85,TIME_OUT,1423578.71,0.0
2024-04-02 13:20:00,2024-04-02 13:50:00,YELLOW,4,95.8,81.95,177.84,102.0,73.81,175.81,-526.97,147.16,45.97,-674.14,1422899.71,TIME_OUT,1423578.71,0.05
2024-04-02 13:55:00,2024-04-02 14:25:00,GREEN,8,99.0,75.7,174.79,98.05,76.81,174.86,39.09,245.4,90.91,-206.31,1422693.4,TIME_OUT,1423578.71,0.06
2024-04-02 14:30:00,2024-04-02 14:33:00,GREEN,8,105.6,70.85,176.54,107.45,92.55,200.0,12200.1,266.72,97.9,11933.38,1434626.78,TARGET,1434626.78,0.0
2024-04-02 14:35:00,2024-04-02 14:49:00,GREEN,8,103.0,71.2,174.29,105.4,92.05,197.45,12045.35,263.92,96.65,11781.42,1446408.2,TARGET,1446408.2,0.0
2024-04-02 14:55:00,2024-04-02 15:10:00,GREEN,8,87.75,85.5,173.34,84.31,86.21,170.51,-1467.4,241.36,89.4,-1708.76,1444699.44,EOD,1446408.2,0.12
2024-04-03 11:15:00,2024-04-03 11:45:00,GREEN,10,59.5,77.9,137.47,64.62,70.61,135.23,-1453.63,239.68,88.63,-1693.31,1443006.13,TIME_OUT,1446408.2,0.24
2024-04-03 11:50:00,2024-04-03 12:20:00,GREEN,10,62.4,72.65,135.12,55.47,79.56,135.03,-55.3,238.57,87.8,-293.87,1442712.25,TIME_OUT,1446408.2,0.26
2024-04-03 13:00:00,2024-04-03 13:30:00,YELLOW,5,70.1,66.05,136.22,65.67,64.92,130.58,-1830.85,140.8,43.36,-1971.65,1440740.6,TIME_OUT,1446408.2,0.39
2024-04-03 13:35:00,2024-04-03 14:05:00,YELLOW,5,64.55,65.85,130.47,82.21,58.27,140.48,3254.72,144.81,44.03,3109.91,1443850.51,TIME_OUT,1446408.2,0.18
2024-04-03 14:10:00,2024-04-03 14:29:00,YELLOW,5,54.55,71.95,126.56,77.41,72.61,150.02,7625.05,148.99,44.95,7476.06,1451326.57,TARGET,1451326.57,0.0
2024-04-05 10:10:00,2024-04-05 10:40:00,YELLOW,2,144.2,120.1,264.43,131.03,124.79,255.82,-1119.32,120.36,33.82,-1239.68,1450086.89,TIME_OUT,1451326.57,0.09
2024-04-05 10:45:00,2024-04-05 11:15:00,YELLOW,2,129.75,124.3,254.18,137.13,115.64,252.77,-182.45,118.94,32.95,-301.4,1449785.5,TIME_OUT,1451326.57,0.11
2024-04-05 11:20:00,2024-04-05 11:50:00,YELLOW,2,134.5,117.6,252.23,122.59,123.24,245.83,-831.87,117.36,32.37,-949.23,1448836.27,TIME_OUT,1451326.57,0.17
2024-04-05 11:55:00,2024-04-05 12:25:00,YELLOW,3,131.0,115.05,246.17,131.23,112.39,243.63,-496.26,151.06,47.76,-647.31,1448188.95,TIME_OUT,1451326.57,0.22
2024-04-05 12:30:00,2024-04-05 13:00:00,YELLOW,3,128.0,116.7,244.82,123.24,117.79,241.03,-739.62,150.1,47.37,-889.72,1447299.23,TIME_OUT,1451326.57,0.28
2024-04-05 13:05:00,2024-04-05 13:35:00,YELLOW,3,123.2,121.35,244.67,123.94,115.79,239.73,-963.73,149.68,47.23,-1113.41,1446185.83,TIME_OUT,1451326.57,0.35
2024-04-05 13:40:00,2024-04-05 14:10:00,YELLOW,3,121.4,118.05,239.57,127.99,110.14,238.13,-280.58,148.59,46.58,-429.17,1445756.66,TIME_OUT,1451326.57,0.38
2024-04-05 14:15:00,2024-04-05 14:45:00,GREEN,6,123.85,112.1,236.07,118.89,114.19,233.08,-1163.98,246.05,91.48,-1410.04,1444346.62,TIME_OUT,1451326.57,0.48
2024-04-05 14:55:00,2024-04-05 15:10:00,GREEN,6,117.5,114.55,232.17,134.68,100.9,235.58,1332.29,246.71,91.21,1085.58,1445432.2,EOD,1451326.57,0.41
2024-04-08 10:20:00,2024-04-08 10:50:00,YELLOW,3,116.65,87.5,204.25,116.94,81.86,198.8,-1063.05,132.34,39.3,-1195.38,1444236.81,TIME_OUT,1451326.57,0.49
2024-04-09 10:30:00,2024-04-09 11:00:00,YELLOW,5,82.85,60.65,143.57,79.56,62.32,141.88,-550.14,148.05,46.39,-698.18,1443538.63,TIME_OUT,1451326.57,0.54
2024-04-09 11:15:00,2024-04-09 11:45:00,YELLOW,5,71.5,68.3,139.87,75.81,60.22,136.03,-1247.33,144.31,44.83,-1391.65,1442146.99,TIME_OUT,1451326.57,0.63
2024-04-09 11:50:00,2024-04-09 12:20:00,GREEN,10,75.85,59.4,135.32,87.51,55.37,142.88,4914.59,246.76,90.41,4667.83,1446814.81,TIME_OUT,1451326.57,0.31
2024-04-12 10:30:00,2024-04-12 11:00:00,GREEN,6,124.4,117.15,241.67,126.74,111.19,237.93,-1458.52,250.35,93.52,-1708.87,1445105.94,TIME_OUT,1451326.57,0.43
2024-04-12 11:25:00,2024-04-12 11:55:00,GREEN,6,113.2,117.5,230.82,117.34,112.44,229.79,-401.82,242.8,89.82,-644.62,1444461.32,TIME_OUT,1451326.57,0.47
2024-04-12 12:05:00,2024-04-12 12:35:00,YELLOW,3,115.8,112.9,228.81,133.73,102.55,236.28,1456.15,146.78,45.35,1309.37,1445770.69,TIME_OUT,1451326.57,0.38
2024-04-12 13:25:00,2024-04-12 13:55:00,YELLOW,3,146.1,100.0,246.22,121.44,117.69,239.13,-1383.07,149.67,47.32,-1532.74,1444237.95,TIME_OUT,1451326.57,0.49
2024-04-12 14:00:00,2024-04-12 14:30:00,GREEN,6,122.1,117.0,239.22,134.63,109.35,243.98,1855.78,253.54,94.22,1602.24,1445840.19,TIME_OUT,1451326.57,0.38
2024-04-12 14:35:00,2024-04-12 15:05:00,GREEN,6,141.15,101.4,242.67,128.74,109.95,238.68,-1556.36,251.04,93.86,-1807.41,1444032.78,TIME_OUT,1451326.57,0.5
2024-04-15 11:35:00,2024-04-15 11:48:00,YELLOW,3,126.0,98.3,224.41,157.47,97.75,255.22,6007.98,152.15,46.76,5855.83,1449888.62,TARGET,1451326.57,0.1
2024-04-15 11:55:00,2024-04-15 12:25:00,YELLOW,3,148.35,81.95,230.42,130.73,90.05,220.79,-1876.99,142.17,43.99,-2019.16,1447869.46,TIME_OUT,1451326.57,0.24
2024-04-15 12:35:00,2024-04-15 13:05:00,YELLOW,3,117.1,99.2,216.41,108.95,107.35,216.29,-22.69,139.16,42.19,-161.85,1447707.61,TIME_OUT,1451326.57,0.25
2024-04-15 13:45:00,2024-04-15 14:15:00,YELLOW,3,113.55,97.3,210.96,106.9,102.55,209.45,-294.49,136.41,40.99,-430.9,1447276.71,TIME_OUT,1451326.57,0.28
2024-04-15 14:25:00,2024-04-15 14:55:00,YELLOW,3,123.2,90.65,213.96,122.84,86.96,209.8,-811.57,136.86,41.32,-948.43,1446328.28,TIME_OUT,1451326.57,0.34
2024-04-16 10:25:00,2024-04-16 10:55:00,GREEN,8,98.0,78.2,176.29,75.31,99.6,174.91,-715.31,245.9,91.31,-961.21,1445367.07,TIME_OUT,1451326.57,0.41
2024-04-16 11:00:00,2024-04-16 11:30:00,GREEN,9,76.15,86.55,162.78,72.21,87.61,159.82,-1732.36,252.04,94.36,-1984.4,1443382.67,TIME_OUT,1451326.57,0.55
2024-04-16 11:35:00,2024-04-16 12:05:00,YELLOW,4,73.5,84.15,157.73,78.31,80.96,159.27,400.79,137.24,41.21,263.55,1443646.22,TIME_OUT,1451326.57,0.53
2024-04-16 13:30:00,2024-04-16 14:00:00,YELLOW,4,83.1,83.7,166.88,68.12,92.5,160.62,-1628.57,139.2,42.58,-1767.78,1441878.45,TIME_OUT,1451326.57,0.65
2024-04-16 14:25:00,2024-04-16 14:48:00,GREEN,9,62.7,89.5,152.28,90.15,91.7,181.86,17306.01,268.91,97.73,17037.1,1458915.54,TARGET,1458915.54,0.0
2024-04-16 15:00:00,2024-04-16 15:03:00,GREEN,9,66.7,92.15,158.93,89.26,89.56,178.81,11630.46,268.38,98.79,11362.08,1470277.63,TARGET,1470277.63,0.0
2024-04-19 10:20:00,2024-04-19 10:50:00,GREEN,4,172.15,170.6,342.92,181.66,166.42,348.08,1340.17,243.7,89.83,1096.47,1471374.1,TIME_OUT,1471374.1,0.0
2024-04-19 11:05:00,2024-04-19 11:35:00,GREEN,4,180.55,166.75,347.47,175.36,168.92,344.28,-830.93,242.83,89.93,-1073.75,1470300.34,TIME_OUT,1471374.1,0.07
2024-04-19 13:30:00,2024-04-19 14:00:00,GREEN,4,156.5,189.25,345.92,158.07,174.26,332.33,-3533.17,237.65,88.17,-3770.82,1466529.52,TIME_OUT,1471374.1,0.33
2024-04-19 14:40:00,2024-04-19 15:10:00,GREEN,4,152.0,179.0,331.17,135.18,173.21,308.4,-5920.14,225.49,83.14,-6145.63,1460383.89,TIME_OUT,1471374.1,0.75
2024-04-22 10:10:00,2024-04-22 10:40:00,GREEN,5,111.45,153.95,265.53,118.74,140.38,259.12,-2084.01,232.02,85.26,-2316.02,1458067.86,TIME_OUT,1471374.1,0.9
2024-04-22 11:45:00,2024-04-22 12:15:00,YELLOW,2,117.15,134.0,251.28,118.89,132.38,251.27,-0.17,118.41,32.67,-118.58,1457949.29,TIME_OUT,1471374.1,0.91
2024-04-22 13:00:00,2024-04-22 13:30:00,YELLOW,2,131.4,130.1,261.63,132.93,123.74,256.67,-644.69,120.32,33.69,-765.01,1457184.28,TIME_OUT,1471374.1,0.96
2024-04-22 13:35:00,2024-04-22 14:05:00,YELLOW,2,108.95,146.15,255.23,115.54,130.28,245.83,-1222.07,117.59,32.57,-1339.66,1455844.62,TIME_OUT,1471374.1,1.06
2024-04-22 14:15:00,2024-04-22 14:45:00,YELLOW,3,116.5,129.1,245.72,128.89,112.44,241.33,-856.74,150.29,47.49,-1007.03,1454837.59,TIME_OUT,1471374.1,1.12
2024-04-22 14:50:00,2024-04-22 15:10:00,YELLOW,3,132.55,108.9,241.57,136.88,100.05,236.93,-904.65,148.45,46.65,-1053.11,1453784.48,EOD,1471374.1,1.2
2024-04-23 10:30:00,2024-04-23 11:00:00,GREEN,7,93.1,101.85,195.05,80.46,116.34,196.8,798.1,241.94,89.15,556.17,1454340.65,TIME_OUT,1471374.1,1.16
2024-04-23 11:20:00,2024-04-23 11:50:00,GREEN,7,86.85,104.9,191.85,80.96,106.45,187.41,-2020.03,234.28,86.28,-2254.31,1452086.34,TIME_OUT,1471374.1,1.31
2024-04-23 12:10:00,2024-04-23 12:40:00,YELLOW,4,98.4,86.0,184.49,97.0,84.26,181.26,-840.55,150.43,47.55,-990.98,1451095.36,TIME_OUT,1471374.1,1.38
2024-04-23 12:45:00,2024-04-23 13:15:00,YELLOW,4,83.95,97.75,181.79,80.01,101.8,181.81,4.73,150.25,47.27,-145.51,1450949.84,TIME_OUT,1471374.1,1.39
2024-04-23 13:30:00,2024-04-23 14:00:00,GREEN,8,84.95,94.9,179.94,85.81,90.75,176.56,-1756.69,248.39,92.69,-2005.08,1448944.77,TIME_OUT,1471374.1,1.52
2024-04-23 14:10:00,2024-04-23 14:40:00,GREEN,8,77.65,101.6,179.34,85.46,87.71,173.16,-3211.65,245.39,91.65,-3457.04,1445487.72,TIME_OUT,1471374.1,1.76
2024-04-23 14:45:00,2024-04-23 15:10:00,GREEN,8,87.8,85.05,172.94,98.65,82.66,181.31,4353.9,250.16,92.1,4103.73,1449591.45,EOD,1471374.1,1.48
2024-04-24 11:05:00,2024-04-24 11:35:00,YELLOW,5,78.9,62.2,141.17,81.26,57.57,138.83,-760.5,146.01,45.5,-906.51,1448684.94,TIME_OUT,1471374.1,1.54
2024-04-24 11:40:00,2024-04-24 12:10:00,YELLOW,5,78.5,59.1,137.67,77.76,58.07,135.83,-596.94,143.79,44.44,-740.73,1447944.21,TIME_OUT,1471374.1,1.59
2024-04-24 12:15:00,2024-04-24 12:45:00,YELLOW,5,80.0,56.8,136.87,75.26,58.67,133.93,-954.01,142.65,44.01,-1096.66,1446847.55,TIME_OUT,1471374.1,1.67
2024-04-24 12:50:00,2024-04-24 13:20:00,YELLOW,5,73.3,62.25,135.62,73.36,58.77,132.13,-1132.26,141.48,43.51,-1273.74,1445573.81,TIME_OUT,1471374.1,1.75
2024-04-24 13:40:00,2024-04-24 14:10:00,YELLOW,5,68.4,61.45,129.91,63.22,61.57,124.79,-1666.39,136.6,41.39,-1802.98,1443770.82,TIME_OUT,1471374.1,1.88
2024-04-24 14:15:00,2024-04-24 14:45:00,YELLOW,5,66.35,58.35,124.76,67.17,60.27,127.44,869.02,136.98,40.98,732.04,1444502.87,TIME_OUT,1471374.1,1.83
2024-04-26 10:50:00,2024-04-26 11:20:00,GREEN,5,140.25,137.4,277.79,162.97,115.44,278.41,202.12,244.33,90.38,-42.22,1444460.65,TIME_OUT,1471374.1,1.83
2024-04-26 11:25:00,2024-04-26 11:55:00,GREEN,5,139.8,131.15,271.09,161.37,113.69,275.06,1292.5,241.32,88.75,1051.18,1445511.83,TIME_OUT,1471374.1,1.76
2024-04-26 12:00:00,2024-04-26 12:30:00,GREEN,5,154.9,119.2,274.24,160.37,112.99,273.36,-283.99,241.05,88.99,-525.03,1444986.8,TIME_OUT,1471374.1,1.79
2024-04-26 12:50:00,2024-04-26 13:20:00,GREEN,5,154.3,120.15,274.59,146.88,122.79,269.67,-1599.69,239.2,88.44,-1838.89,1443147.91,TIME_OUT,1471374.1,1.92
2024-04-26 14:15:00,2024-04-26 14:45:00,GREEN,5,164.05,100.65,264.83,166.52,98.8,265.32,157.6,235.08,86.15,-77.48,1443070.42,TIME_OUT,1471374.1,1.92
2024-04-26 14:50:00,2024-04-26 15:10:00,GREEN,5,174.3,93.75,268.18,179.71,93.2,272.91,1537.07,239.65,87.93,1297.42,1444367.84,EOD,1471374.1,1.84
2024-04-29 11:05:00,2024-04-29 11:35:00,GREEN,6,127.15,89.65,216.91,127.34,90.75,218.09,461.18,232.35,84.82,228.83,1444596.67,TIME_OUT,1471374.1,1.82
2024-04-29 11:45:00,2024-04-29 12:15:00,GREEN,6,133.9,86.2,220.21,133.33,85.21,218.54,-651.06,233.39,85.56,-884.44,1443712.23,TIME_OUT,1471374.1,1.88
2024-04-29 12:55:00,2024-04-29 13:25:00,YELLOW,3,146.75,77.65,224.51,142.93,78.96,221.89,-511.52,141.83,43.52,-653.35,1443058.87,TIME_OUT,1471374.1,1.92
2024-04-29 14:10:00,2024-04-29 14:40:00,YELLOW,3,136.35,84.4,220.86,115.29,92.05,207.35,-2635.25,136.9,41.75,-2772.15,1440286.73,TIME_OUT,1471374.1,2.11
2024-04-30 10:35:00,2024-04-30 11:05:00,GREEN,8,83.55,85.35,168.98,113.09,67.62,180.71,6097.08,248.46,90.92,5848.62,1446135.35,TIME_OUT,1471374.1,1.72
2024-04-30 11:10:00,2024-04-30 11:13:00,YELLOW,4,85.85,81.5,167.43,113.49,83.16,196.65,7596.67,154.18,47.33,7442.49,1453577.84,TARGET,1471374.1,1.21
2024-04-30 11:15:00,2024-04-30 11:20:00,YELLOW,4,87.75,80.9,168.73,109.95,89.06,199.0,7869.19,155.35,47.81,7713.84,1461291.68,TARGET,1471374.1,0.69
2024-04-30 11:25:00,2024-04-30 11:55:00,YELLOW,4,87.1,81.95,169.13,80.46,87.36,167.82,-342.8,142.52,43.8,-485.32,1460806.35,TIME_OUT,1471374.1,0.72
2024-04-30 12:00:00,2024-04-30 12:30:00,YELLOW,4,87.3,78.85,166.23,89.31,75.86,165.17,-277.08,140.98,43.08,-418.06,1460388.29,TIME_OUT,1471374.1,0.75
2024-04-30 12:35:00,2024-04-30 13:05:00,YELLOW,4,92.7,72.75,165.53,79.31,81.36,160.67,-1264.41,139.01,42.41,-1403.42,1458984.87,TIME_OUT,1471374.1,0.84
2024-04-30 13:20:00,2024-04-30 13:50:00,GREEN,8,107.35,64.8,172.24,78.86,84.56,163.42,-4585.27,235.16,87.27,-4820.43,1454164.45,TIME_OUT,1471374.1,1.17
2024-04-30 14:40:00,2024-04-30 15:02:00,GREEN,9,82.45,71.35,153.88,115.09,60.22,175.31,12539.71,263.38,96.29,12276.33,1466440.78,TARGET,1471374.1,0.34
2024-05-02 12:35:00,2024-05-02 12:51:00,YELLOW,7,48.65,32.0,80.69,64.37,34.23,98.6,8149.21,140.19,40.79,8009.02,1474449.79,TARGET,1474449.79,0.0
2024-05-03 12:20:00,2024-05-03 12:50:00,YELLOW,2,183.65,136.55,320.36,182.21,128.74,310.94,-1224.03,136.04,41.03,-1360.08,1473089.72,TIME_OUT,1474449.79,0.09
2024-05-03 14:10:00,2024-05-03 14:40:00,YELLOW,2,182.1,132.1,314.36,171.01,127.44,298.45,-2067.83,133.0,39.83,-2200.83,1470888.88,TIME_OUT,1474449.79,0.24
2024-05-06 09:45:00,2024-05-06 10:15:00,YELLOW,2,143.75,141.1,284.99,161.67,125.24,286.91,248.83,128.36,37.17,120.46,1471009.35,TIME_OUT,1474449.79,0.23
